교육지원청명,자치구,유치원명,공립/사립,유형,주소,,Latitude,Longitude,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,보직교사수,일반교사수,특수교사수,기간제교사수,총 교사수
성동광진교육지원청,광진구,서울중광초등학교병설유치원(광진구),공립,병설,서울특별시 광진구 긴고랑로13길 59,,37.5651496,127.0825086,07시30분~19시30분,1,1,1,0,1,12,17,20,0,3,1,1,0,2,4
중부교육지원청,종로구,서울청운초등학교병설유치원(종로구),공립,병설,서울특별시 종로구 자하문로 105,,37.5857023,126.9693616,07시30분~19시30분,1,1,1,0,0,11,13,21,0,0,1,1,0,1,3
북부교육지원청,노원구,꿈동산아이유치원(노원구),사립,법인,서울특별시 노원구 동일로227길 26,,37.6687829,127.0537253,07시50분~19시00분,3,3,3,0,0,63,70,69,0,0,0,17,0,0,17
강서양천교육지원청,강서구,서울등촌초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 등촌로39길 71,,37.5475357,126.8581999,07시30분~20시00분,1,1,1,0,0,14,10,16,0,0,1,2,0,1,4
서부교육지원청,마포구,서울성서초등학교병설유치원(마포구),공립,병설,서울특별시 마포구 성미산로7길 24,,37.5604635,126.9114021,07시30분~19시30분,1,1,2,0,1,7,6,12,0,5,1,3,1,3,8
북부교육지원청,도봉구,서울쌍문초등학교병설유치원(도봉구),공립,병설,서울특별시 도봉구 우이천로 360,,37.6486928,127.0244709,07시30분~19시30분,0,1,1,0,0,0,6,12,0,0,0,2,0,0,2
서부교육지원청,은평구,서울불광초등학교병설유치원(은평구),공립,병설,서울특별시 은평구 불광로 51,,37.6127859,126.9309581,07시00분~20시00분,1,1,1,0,0,11,8,19,0,0,1,2,0,0,3
서부교육지원청,은평구,서울응암초등학교병설유치원(은평구),공립,병설,서울특별시 은평구 가좌로6길 20,,37.5879931,126.9212763,07시00분~20시00분,1,1,1,0,1,14,15,19,0,4,1,2,1,1,5
서부교육지원청,마포구,서울중동초등학교병설유치원(마포구),공립,병설,서울특별시 마포구 월드컵북로 152,,37.5666181,126.9113904,07시30분~19시30분,1,1,1,0,0,10,12,16,0,0,1,2,0,0,3
북부교육지원청,노원구,서울공연초등학교병설유치원(노원구),공립,병설,서울특별시 노원구 동일로192가길 16,,37.6270289,127.0743858,07시30분~19시30분,1,1,1,0,0,5,1,5,0,0,1,2,0,0,3
강남서초교육지원청,서초구,서울양재유치원(서초구),공립,단설,서울특별시 서초구 바우뫼로18길 14,,37.4738537,127.0319617,07시30분~20시00분,2,2,2,0,1,24,33,38,0,4,2,1,1,4,8
성북강북교육지원청,강북구,서울송천초등학교병설유치원(강북구),공립,병설,서울특별시 강북구 삼양로20길 29,,37.6156559,127.0235919,07시00분~19시00분,1,1,1,0,0,5,5,11,0,0,0,3,0,0,3
동부교육지원청,동대문구,서울전곡초등학교병설유치원(동대문구),공립,병설,서울특별시 동대문구 전농로 172,,37.580487,127.0565035,07시00분~20시00분,1,1,1,0,0,6,15,8,0,0,1,2,0,0,3
성북강북교육지원청,성북구,서울장위초등학교병설유치원(성북구),공립,병설,서울특별시 성북구 장월로8가길 41,,37.6121311,127.0498869,07시30분~19시30분,1,1,1,0,1,8,11,22,0,3,1,2,1,2,6
강동송파교육지원청,송파구,서울영풍초등학교병설유치원(송파구),공립,병설,서울특별시 송파구 오금로57길 15,,37.4959957,127.1429659,07시30분~19시30분,1,1,1,0,1,8,14,16,0,5,1,2,1,0,4
강동송파교육지원청,송파구,서울위례솔초등학교병설유치원(송파구),공립,병설,서울특별시 송파구 위례북로2길 12,,37.4870071,127.1505885,07시30분~19시30분,1,2,2,0,1,12,30,18,0,4,2,3,1,1,7
서부교육지원청,서대문구,서울가재울초등학교병설유치원(서대문구),공립,병설,서울특별시 서대문구 모래내로15길 61,,37.5736551,126.9184086,07시00분~19시00분,1,1,2,0,1,16,22,43,0,2,1,3,1,2,7
강서양천교육지원청,강서구,서울탑산초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 허준로 109,,37.566767,126.8523733,07시00분~19시00분,1,1,1,0,1,5,17,19,0,4,1,2,1,0,4
강남서초교육지원청,서초구,서울청계숲유치원(서초구),공립,단설,서울특별시 서초구 청계산로11길 14,,37.4478087,127.0577286,07시00분~20시00분,2,2,2,0,1,19,22,32,0,2,2,4,1,0,7
동작관악교육지원청,관악구,서울남현유치원(관악구),공립,단설,서울특별시 관악구 남현4길 51,,37.4741386,126.9743404,07시30분~19시30분,2,2,2,0,1,17,24,32,0,2,2,4,1,0,7
북부교육지원청,도봉구,서울가인초등학교병설유치원(도봉구),공립,병설,서울특별시 도봉구 도봉로136다길 4,,37.6598383,127.0432608,07시30분~19시30분,1,0,0,1,0,2,0,0,9,0,0,2,0,0,2
동작관악교육지원청,관악구,서울신봉초등학교병설유치원(관악구),공립,병설,서울특별시 관악구 양녕로6나길 1,,37.4854451,126.9491973,07시00분~20시00분,1,1,1,0,0,9,12,8,0,0,0,3,0,0,3
동작관악교육지원청,동작구,서울행림초등학교병설유치원(동작구),공립,병설,서울특별시 동작구 솔밭로 47,,37.4824861,126.964472,07시30분~19시30분,1,0,0,1,0,3,0,0,6,0,0,2,0,0,2
남부교육지원청,구로구,서울항동유치원(구로구),공립,단설,서울특별시 구로구 연동로8길 15,,37.4824917,126.8242653,07시30분~19시30분,3,3,3,0,2,40,63,64,0,8,2,6,2,2,12
동작관악교육지원청,동작구,서울은로유치원(동작구),공립,단설,서울특별시 동작구 서달로 115,,37.50336,126.9600697,07시30분~19시30분,3,2,2,0,1,35,26,44,0,4,2,4,1,1,8
강서양천교육지원청,양천구,서울양동초등학교병설유치원(양천구),공립,병설,서울특별시 양천구 오목로23길 24,,37.5260815,126.8512105,07시30분~19시30분,1,1,2,0,1,9,15,24,0,3,1,3,1,3,8
강동송파교육지원청,강동구,선아유치원(강동구),사립,사인,서울특별시 강동구 구천면로 650,,37.5503243,127.1697789,08시30분~18시00분,1,1,1,0,0,22,23,24,0,0,0,6,0,0,6
강서양천교육지원청,강서구,서울신월초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 강서로31길 48,,37.5400157,126.8391213,07시30분~19시30분,1,1,1,0,0,5,12,10,0,0,1,2,0,0,3
성동광진교육지원청,성동구,서울금호초등학교병설유치원(성동구),공립,병설,서울특별시 성동구 무수막길 69,,37.5525447,127.0200964,07시00분~20시00분,1,1,1,0,1,10,12,15,0,4,1,2,1,1,5
북부교육지원청,도봉구,서울방학유치원(도봉구),공립,단설,서울특별시 도봉구 도당로6길 14-11,,37.6610399,127.0358355,07시30분~19시30분,1,2,2,0,1,12,20,24,0,4,2,3,0,2,7
성북강북교육지원청,성북구,서울좋은소리유치원분원(성북구),공립,단설,서울특별시 성북구 숭인로 50,,37.611182,127.0272646,07시30분~19시30분,1,1,1,0,1,14,19,20,0,2,1,2,1,0,4
북부교육지원청,도봉구,서울오봉초등학교병설유치원(도봉구),공립,병설,서울특별시 도봉구 시루봉로 285,,37.6716461,127.0403614,07시30분~19시30분,1,1,1,0,0,5,4,4,0,0,1,2,0,0,3
동부교육지원청,중랑구,서울중랑초등학교병설유치원(중랑구),공립,병설,서울특별시 중랑구 봉우재로6길 26,,37.5891824,127.0757822,07시30분~19시30분,1,1,1,0,0,6,14,17,0,0,1,2,0,0,3
강동송파교육지원청,송파구,서울솔가람유치원분원(송파구),공립,단설,서울특별시 송파구 위례순환로 477,,37.4763763,127.13534,07시30분~19시30분,1,1,2,0,0,10,17,27,0,0,1,4,0,2,7
강서양천교육지원청,양천구,꿈꾸는유치원(양천구),사립,사인,서울특별시 양천구 오목로4길 8,,37.5209068,126.8401796,08시00분~18시30분,2,2,2,0,0,48,43,49,0,0,0,9,0,0,9
서부교육지원청,은평구,은평하랑유치원(은평구),사립,사인,서울특별시 은평구 은평로16길 9-1,,37.6002614,126.9302939,07시30분~19시30분,1,2,0,0,0,9,19,0,0,0,0,4,0,0,4
강서양천교육지원청,양천구,세신유치원(양천구),사립,법인,서울특별시 양천구 목동동로1길 38,,37.5176851,126.8568413,07시00분~20시00분,2,2,2,0,0,33,43,48,0,0,0,8,0,0,8
서부교육지원청,은평구,서울산울림유치원(은평구),공립,단설,서울특별시 은평구 진관4로 93,,37.6480409,126.9298584,07시00분~19시00분,2,2,2,0,1,21,24,27,0,5,2,4,0,3,9
동작관악교육지원청,동작구,서울본동초등학교병설유치원(동작구),공립,병설,서울특별시 동작구 노량진로26길 16-40,,37.5105672,126.9540399,07시00분~19시30분,0,0,0,1,0,0,0,0,8,0,0,1,0,1,2
동부교육지원청,중랑구,서울봉화초등학교병설유치원(중랑구),공립,병설,서울특별시 중랑구 신내로15길 110,,37.613399,127.0921394,07시30분~19시30분,1,1,1,0,0,10,9,12,0,0,1,2,0,0,3
강남서초교육지원청,강남구,서울청담초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 압구정로71길 9,,37.5279801,127.0450373,07시30분~19시30분,1,1,1,0,0,5,8,9,0,0,0,3,0,0,3
동부교육지원청,중랑구,서울중흥초등학교병설유치원(중랑구),공립,병설,서울특별시 중랑구 봉화산로 82,,37.6015734,127.0842306,07시30분~20시00분,2,2,2,0,2,12,22,26,0,7,2,4,0,2,8
북부교육지원청,노원구,서울월계초등학교병설유치원(노원구),공립,병설,서울특별시 노원구 월계로45가길 10,,37.6276476,127.0508093,시분~시분,1,1,1,0,0,8,5,0,0,0,1,0,0,3,4
북부교육지원청,도봉구,서울마들유치원(도봉구),공립,단설,서울특별시 도봉구 마들로 567,,37.6597474,127.0480433,07시30분~19시30분,1,2,2,0,1,14,34,38,0,4,2,3,1,0,6
남부교육지원청,영등포구,서울우신초등학교병설유치원(영등포구),공립,병설,서울특별시 영등포구 신길로 190,,37.5094002,126.9118385,07시20분~19시20분,2,1,1,0,1,11,13,15,0,4,1,4,1,0,6
북부교육지원청,도봉구,서울숭미초등학교병설유치원(도봉구),공립,병설,서울특별시 도봉구 노해로 179,,37.6507895,127.0278271,07시00분~20시00분,1,1,1,0,1,0,12,19,0,5,1,2,1,1,5
남부교육지원청,영등포구,서울선유초등학교병설유치원(영등포구),공립,병설,서울특별시 영등포구 선유로43가길 14,,37.5326484,126.8926503,07시00분~19시30분,1,1,1,0,0,15,20,22,0,0,1,2,0,3,6
동부교육지원청,중랑구,서울양원숲초등학교병설유치원(중랑구),공립,병설,서울특별시 중랑구 양원역로 95,,37.6040289,127.1072605,07시00분~20시00분,2,2,2,0,1,18,27,32,0,5,2,4,1,0,7
강동송파교육지원청,강동구,서울강빛초등학교병설유치원(강동구),공립,병설,서울특별시 강동구 아리수로93다길 1,,37.5744814,127.171308,07시00분~20시00분,4,4,3,0,2,35,52,48,0,9,3,11,2,5,21
강남서초교육지원청,서초구,서울어진유치원(서초구),공립,단설,서울특별시 서초구 태봉로2길 21,,37.4618056,127.0249756,07시30분~19시30분,2,2,2,0,1,18,19,27,0,3,2,5,0,1,8
중부교육지원청,종로구,린덴바움유치원(종로구),사립,사인,서울특별시 종로구 통일로12길 51,,37.5753812,126.9608045,08시00분~17시00분,3,3,2,0,0,68,74,57,0,0,0,17,0,0,17
성동광진교육지원청,성동구,서울경일초등학교병설유치원(성동구),공립,병설,서울특별시 성동구 뚝섬로 332,,37.5404342,127.0470515,07시30분~19시30분,1,1,1,0,0,8,7,16,0,0,1,2,0,3,6
서부교육지원청,은평구,서울북한산유치원(은평구),공립,단설,서울특별시 은평구 진관1로 77-15,,37.6322134,126.9287632,07시10분~19시30분,3,3,2,0,1,27,30,20,0,5,2,6,1,1,10
성동광진교육지원청,광진구,서울용곡초등학교병설유치원(광진구),공립,병설,서울특별시 광진구 용마산로22길 82,,37.5668387,127.0885593,07시30분~19시30분,1,1,1,0,0,7,9,14,0,0,1,2,0,0,3
강서양천교육지원청,강서구,서울송정초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 공항대로3길 18,,37.5623851,126.8110415,07시30분~19시30분,1,1,2,0,1,14,16,31,0,3,1,3,1,1,6
동부교육지원청,중랑구,서울중목초등학교병설유치원(중랑구),공립,병설,서울특별시 중랑구 동일로 665,,37.5900264,127.0794423,07시00분~20시00분,0,1,1,0,0,0,5,18,0,0,0,2,0,0,2
강서양천교육지원청,강서구,서울개화초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 양천로 11,,37.5726397,126.8049577,07시30분~19시30분,0,0,0,2,0,0,0,0,7,0,0,3,0,0,3
동작관악교육지원청,관악구,서울당곡초등학교병설유치원(관악구),공립,병설,서울특별시 관악구 보라매로2길 23,,37.4902061,126.9300073,07시00분~20시00분,1,1,1,0,0,6,18,17,0,0,1,2,0,1,4
북부교육지원청,노원구,서울계상초등학교병설유치원(노원구),공립,병설,서울특별시 노원구 한글비석로41가길 24,,37.6630072,127.0679325,07시00분~19시30분,0,0,0,2,0,0,0,0,14,0,0,2,0,0,2
중부교육지원청,중구,서울광희초등학교병설유치원(중구),공립,병설,서울특별시 중구 다산로 269,,37.5674577,127.0150222,07시30분~19시30분,1,1,1,0,0,13,4,13,0,0,1,2,0,0,3
강동송파교육지원청,송파구,홍익가족유치원(송파구),사립,사인,서울특별시 송파구 삼학사로19길 20,,37.5061751,127.0949617,09시30분~17시30분,2,2,1,0,0,38,47,46,0,0,0,12,0,0,12
강남서초교육지원청,강남구,서울포이초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 개포로22길 87,,37.4755995,127.0523238,07시30분~19시30분,1,1,1,0,0,5,6,21,0,0,1,2,0,0,3
성북강북교육지원청,강북구,서울우이유치원(강북구),공립,단설,서울특별시 강북구 삼양로99길 36,,37.6384762,127.01493,07시30분~19시30분,2,2,2,0,3,21,26,38,0,10,2,4,2,4,12
강서양천교육지원청,양천구,서울신정유치원(양천구),공립,단설,서울특별시 양천구 신정로7길 81-4,,37.5135691,126.8333561,07시30분~19시30분,2,3,3,0,2,27,44,39,0,6,2,6,2,0,10
강서양천교육지원청,강서구,이솔유치원(강서구),사립,사인,서울특별시 강서구 곰달래로33가길 6,,37.5312619,126.8522268,07시00분~19시00분,1,1,1,0,0,15,20,25,0,0,0,4,0,0,4
동작관악교육지원청,관악구,서울남부초등학교병설유치원(관악구),공립,병설,서울특별시 관악구 남부순환로163길 14,,37.4848898,126.9221483,07시30분~19시30분,1,1,1,0,1,8,17,20,0,5,1,2,1,1,5
성동광진교육지원청,광진구,서울신양초등학교병설유치원(광진구),공립,병설,서울특별시 광진구 능동로 42,,37.5345981,127.0691877,07시00분~20시00분,1,1,1,0,0,11,13,22,0,0,1,2,0,0,3
강동송파교육지원청,강동구,서울고일초등학교병설유치원(강동구),공립,병설,서울특별시 강동구 구천면로93길 20,,37.5520548,127.1688703,07시30분~19시30분,1,1,1,0,1,15,14,21,0,4,1,1,1,1,4
남부교육지원청,금천구,서울문교초등학교병설유치원(금천구),공립,병설,서울특별시 금천구 독산로54길 102,,37.4664219,126.9087003,07시00분~19시00분,1,1,1,0,1,5,8,14,0,4,1,2,0,1,4
남부교육지원청,구로구,서울오류남초등학교병설유치원(구로구),공립,병설,서울특별시 구로구 서해안로24길 22,,37.4894213,126.8385269,07시00분~19시00분,0,1,1,0,0,0,13,16,0,0,0,1,0,2,3
서부교육지원청,은평구,서울어울초등학교병설유치원(은평구),공립,병설,서울특별시 은평구 통일로 650,,37.6063438,126.9351259,07시00분~19시00분,1,1,1,0,0,10,14,24,0,0,1,2,0,1,4
강동송파교육지원청,송파구,서울위례별유치원(송파구),공립,단설,서울특별시 송파구 위례순환로 371,,37.4777448,127.145549,07시30분~19시30분,4,3,3,0,2,44,63,65,0,9,3,7,2,0,12
서부교육지원청,은평구,서울역촌유치원(은평구),공립,단설,서울특별시 은평구 진흥로7길 25,,37.60422,126.9189898,07시00분~19시00분,0,0,2,0,0,0,0,26,0,0,1,1,1,0,3
동작관악교육지원청,관악구,서울신림초등학교병설유치원(관악구),공립,병설,서울특별시 관악구 문성로28길 31,,37.4772244,126.9275135,07시30분~19시30분,1,1,1,0,0,6,10,14,0,0,1,2,0,0,3
서부교육지원청,마포구,서울한서초등학교병설유치원(마포구),공립,병설,서울특별시 마포구 대흥로24바길 27,,37.5535081,126.9495356,07시00분~19시00분,1,1,1,0,0,3,17,20,0,0,1,2,0,0,3
동부교육지원청,동대문구,라온유치원(동대문구),사립,사인,서울특별시 동대문구 답십리로48길 56,,37.5702648,127.0575951,08시00분~17시00분,1,1,1,0,0,16,15,20,0,0,0,4,0,1,5
북부교육지원청,노원구,서울태릉초등학교병설유치원(노원구),공립,병설,서울특별시 노원구 노원로1길 36,,37.6225387,127.0850209,07시00분~20시00분,0,1,1,0,0,0,7,20,0,0,0,2,0,0,2
성동광진교육지원청,성동구,서울무학초등학교병설유치원(성동구),공립,병설,서울특별시 성동구 무학봉15길 21,,37.562957,127.0295536,07시30분~19시30분,1,1,1,0,0,10,16,13,0,0,1,2,0,0,3
강동송파교육지원청,강동구,서울강솔초등학교병설유치원(강동구),공립,병설,서울특별시 강동구 고덕로97길 80,,37.5620986,127.180572,09시00분~19시30분,2,2,2,0,2,30,40,47,0,10,2,4,2,0,8
강남서초교육지원청,강남구,서울학동초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 선릉로115길 42,,37.5120662,127.0398114,07시00분~20시00분,1,1,1,0,0,5,12,12,0,0,1,2,0,0,3
